ID;Название трека;ID альбома;ID жанра;Длительность;Размер;Стоимость;исполнитель
1384;Alexander the Great;111;3;515631;12377742;138,00;90
1385;De Ja Vu;111;3;296176;7113035;124,00;90
1386;The Loneliness of the Long Dis;111;3;391314;9393598;52,00;90
1387;22 Acacia Avenue;112;3;395572;5542516;62,00;90
1388;Children of the Damned;112;3;274364;3845631;111,00;90
1389;Gangland;112;3;228440;3202866;186,00;90
1390;Hallowed Be Thy Name;112;3;428669;6006107;96,00;90
1391;Invaders;112;3;203180;2849181;72,00;90
1392;Run to the Hills;112;3;228884;3209124;81,00;90
1393;The Number Of The Beast;112;1;293407;11737216;138,00;90
1394;The Prisoner;112;3;361299;5062906;153,00;90
1395;Sign Of The Cross;113;1;678008;27121792;138,00;90
1396;Lord Of The Flies;113;1;303699;12148864;73,00;90
1397;Man On The Edge;113;1;253413;10137728;78,00;90
1398;Fortunes Of War;113;1;443977;17760384;100,00;90
1399;Look For The Truth;113;1;310230;12411008;167,00;90
1400;The Aftermath;113;1;380786;15233152;89,00;90
1401;Judgement Of Heaven;113;1;312476;12501120;136,00;90
1402;Blood On The World's Hands;113;1;357799;14313600;197,00;90
1403;The Edge Of Darkness;113;1;399333;15974528;171,00;90
1404;2 A.M.;113;1;337658;13511087;187,00;90
1405;The Unbeliever;113;1;490422;19617920;150,00;90
1406;Futureal;114;1;175777;7032960;88,00;90
1407;The Angel And The Gambler;114;1;592744;23711872;108,00;90
1408;Lightning Strikes Twice;114;1;290377;11616384;103,00;90
1409;The Clansman;114;1;539689;21592327;124,00;90
1410;When Two Worlds Collide;114;1;377312;15093888;148,00;90
1411;The Educated Fool;114;1;404767;16191616;86,00;90
1412;Don't Look To The Eyes Of A Stranger;114;1;483657;19347584;119,00;90
1413;Como Estais Amigos;114;1;330292;13213824;163,00;90
1414;Please Please Please;115;14;165067;5394585;75,00;91
1415;Think;115;14;166739;5513208;155,00;91
1416;Night Train;115;14;212401;7027377;55,00;91
1417;Out Of Sight;115;14;143725;4711323;54,00;91
1418;Papa's Got A Brand New Bag Pt.1;115;14;127399;4174420;66,00;91
1419;I Got You (I Feel Good);115;14;167392;5468472;171,00;91
1420;It's A Man's Man's Man's World;115;14;168228;5541611;131,00;91
1421;Cold Sweat;115;14;172408;5643213;185,00;91
1422;Say It Loud, I'm Black And I'm Proud Pt.1;115;14;167392;5478117;132,00;91
1423;Get Up (I Feel Like Being A) Sex Machine;115;14;316551;10498031;197,00;91
1424;Hey America;115;14;218226;7187857;88,00;91
1425;Make It Funky Pt.1;115;14;196231;6507782;173,00;91
1426;I'm A Greedy Man Pt.1;115;14;217730;7251211;93,00;91
1427;Get On The Good Foot;115;14;215902;7182736;73,00;91
1428;Get Up Offa That Thing;115;14;250723;8355989;147,00;91
1429;It's Too Funky In Here;115;14;239072;7973979;171,00;91
1430;Living In America;115;14;282880;9432346;135,00;91
1431;I'm Real;115;14;334236;11183457;103,00;91
1432;Hot Pants Pt.1;115;14;188212;6295110;124,00;91
1433;Soul Power (Live);115;14;260728;8593206;129,00;91
1434;When You Gonna Learn (Digeridoo);116;1;230635;7655482;82,00;92
1435;Too Young To Die;116;1;365818;12391660;92,00;92
1436;Hooked Up;116;1;275879;9301687;173,00;92
1437;If I Like It, I Do It;116;1;293093;9848207;55,00;92
1438;Music Of The Wind;116;1;383033;12870239;168,00;92
1439;Emergency On Planet Earth;116;1;245263;8117218;153,00;92
1440;Whatever It Is, I Just Can't Stop;116;1;247222;8249453;198,00;92
1441;Blow Your Mind;116;1;512339;17089176;179,00;92
1442;Revolution 1993;116;1;616829;20816872;128,00;92
1443;Didgin' Out;116;1;157100;5263555;127,00;92
1444;Canned Heat;117;14;331964;11042037;68,00;92
1445;Planet Home;117;14;284447;9566237;116,00;92
1446;Black Capricorn Day;117;14;341629;11477231;167,00;92
1447;Soul Education;117;14;255477;8575435;86,00;92
1448;Failling;117;14;225227;7503999;176,00;92
1449;Destitute Illusions;117;14;340218;11452651;59,00;92
1450;Supersonic;117;14;315872;10699265;149,00;92
1451;Butterfly;117;14;268852;8947356;193,00;92
1452;Were Do We Go From Here;117;14;313626;10504158;127,00;92
1453;King For A Day;117;14;221544;7335693;67,00;92
1454;Deeper Underground;117;14;281808;9351277;151,00;92
1455;Just Another Story;118;15;529684;17582818;73,00;92
1456;Stillness In Time;118;15;257097;8644290;99,00;92
1457;Half The Man;118;15;289854;9577679;135,00;92
1458;Light Years;118;15;354560;11796244;110,00;92
1459;Manifest Destiny;118;15;382197;12676962;176,00;92
1460;The Kids;118;15;309995;10334529;106,00;92
1461;Mr. Moon;118;15;329534;11043559;147,00;92
1462;Scam;118;15;422321;14019705;83,00;92
1463;Journey To Arnhemland;118;15;322455;10843832;61,00;92
1464;Morning Glory;118;15;384130;12777210;118,00;92
1465;Space Cowboy;118;15;385697;12906520;98,00;92
1466;Last Chance;119;4;112352;3683130;139,00;93
1467;Are You Gonna Be My Girl;119;4;213890;6992324;110,00;93
1468;Rollover D.J.;119;4;196702;6406517;166,00;93
1469;Look What You've Done;119;4;230974;7517083;114,00;93
1470;Get What You Need;119;4;247719;8043765;135,00;93
1471;Move On;119;4;260623;8519353;153,00;93
1472;Radio Song;119;4;272117;8871509;196,00;93
1473;Get Me Outta Here;119;4;176274;5729098;84,00;93
1474;Cold Hard Bitch;119;4;243278;7929610;99,00;93
1475;Come Around Again;119;4;270497;8872405;127,00;93
1476;Take It Or Leave It;119;4;142889;4643370;116,00;93
1477;Lazy Gun;119;4;282174;9186285;136,00;93
1478;Timothy;119;4;270341;8856507;179,00;93
1479;Foxy Lady;120;1;199340;6480896;59,00;94
1480;Manic Depression;120;1;222302;7289272;51,00;94
1481;Red House;120;1;224130;7285851;169,00;94
1482;Can You See Me;120;1;153077;4987068;83,00;94
1483;Love Or Confusion;120;1;193123;6329408;170,00;94
1484;I Don't Live Today;120;1;235311;7661214;96,00;94
1485;May This Be Love;120;1;191216;6240028;169,00;94
1486;Fire;120;1;164989;5383075;81,00;94
1487;Third Stone From The Sun;120;1;404453;13186975;71,00;94
1488;Remember;120;1;168150;5509613;159,00;94
1489;Are You Experienced?;120;1;254537;8292497;97,00;94
1490;Hey Joe;120;1;210259;6870054;77,00;94
1491;Stone Free;120;1;216293;7002331;181,00;94
1492;Purple Haze;120;1;171572;5597056;90,00;94
1493;51st Anniversary;120;1;196388;6398044;148,00;94
1494;The Wind Cries Mary;120;1;200463;6540638;185,00;94
1495;Highway Chile;120;1;212453;6887949;167,00;94
1496;Surfing with the Alien;121;1;263707;4418504;63,00;95
1497;Ice 9;121;1;239721;4036215;189,00;95
1498;Crushing Day;121;1;314768;5232158;70,00;95
1499;Always With Me, Always With You;121;1;202035;3435777;68,00;95
1500;Satch Boogie;121;1;193560;3300654;112,00;95
1501;Hill of the Skull;121;1;108435;1944738;196,00;95
1502;Circles;121;1;209071;3548553;167,00;95
1503;Lords of Karma;121;1;288227;4809279;166,00;95
1504;Midnight;121;1;102630;1851753;104,00;95
1505;Echo;121;1;337570;5595557;83,00;95
1506;Engenho De Dentro;122;7;310073;10211473;134,00;46
1507;Alcohol;122;7;355239;12010478;75,00;46
1508;Mama Africa;122;7;283062;9488316;100,00;46
1509;Salve Simpatia;122;7;343484;11314756;173,00;46
1510;W/Brasil (Chama O SГ­ndico);122;7;317100;10599953;197,00;46
1511;PaГ­s Tropical;122;7;452519;14946972;60,00;46
1512;Os Alquimistas EstГЈo Chegando;122;7;367281;12304520;179,00;46
1513;Charles Anjo 45;122;7;389276;13022833;132,00;46
1514;SelassiГЄ;122;7;326321;10724982;117,00;46
1515;Menina SararГЎ;122;7;191477;6393818;151,00;46
1516;Que Maravilha;122;7;338076;10996656;164,00;46
1517;Santa Clara Clareou;122;7;380081;12524725;199,00;46
1518;Filho Maravilha;122;7;227526;7498259;91,00;46
1519;Taj Mahal;122;7;289750;9502898;80,00;46
1520;Rapidamente;123;7;252238;8470107;127,00;96
1521;As Dores do Mundo;123;7;255477;8537092;85,00;96
1522;Vou Pra Ai;123;7;300878;10053718;61,00;96
1523;My Brother;123;7;253231;8431821;196,00;96
1524;HГЎ Quanto Tempo;123;7;270027;9004470;182,00;96
1525;VГ­cio;123;7;269897;8887216;167,00;96
1526;Encontrar AlguГ©m;123;7;224078;7437935;147,00;96
1527;Dance Enquanto Г© Tempo;123;7;229093;7583799;183,00;96
1528;A Tarde;123;7;266919;8836127;131,00;96
1529;Always Be All Right;123;7;128078;4299676;194,00;96
1530;Sem Sentido;123;7;250462;8292108;188,00;96
1531;Onibusfobia;123;7;315977;10474904;84,00;96
1532;Pura Elegancia;124;16;284107;9632269;75,00;97
1533;Choramingando;124;16;190484;6400532;83,00;97
1534;Por Merecer;124;16;230582;7764601;74,00;97
1535;No Futuro;124;16;182308;6056200;72,00;97
1536;Voce Inteira;124;16;241084;8077282;74,00;97
1537;Cuando A Noite Vai Chegando;124;16;270628;9081874;70,00;97
1538;Naquele Dia;124;16;251768;8452654;167,00;97
1539;Equinocio;124;16;269008;8871455;158,00;97
1540;PapelГЈo;124;16;213263;7257390;78,00;97
1541;Cuando Eu For Pro Ceu;124;16;118804;3948371;87,00;97
1542;Do Nosso Amor;124;16;203415;6774566;61,00;97
1543;Borogodo;124;16;208457;7104588;83,00;97
1544;Cafezinho;124;16;180924;6031174;127,00;97
1545;Enquanto O Dia NГЈo Vem;124;16;220891;7248336;95,00;97
1546;The Green Manalishi;125;3;205792;6720789;89,00;98
1547;Living After Midnight;125;3;213289;7056785;93,00;98
1548;Breaking The Law (Live);125;3;144195;4728246;83,00;98
1549;Hot Rockin';125;3;197328;6509179;55,00;98
1550;Heading Out To The Highway (Live);125;3;276427;9006022;175,00;98
1551;The Hellion;125;3;41900;1351993;88,00;98
1552;Electric Eye;125;3;222197;7231368;109,00;98
1553;You've Got Another Thing Comin';125;3;305162;9962558;192,00;98
1554;Turbo Lover;125;3;335542;11068866;72,00;98
1555;Freewheel Burning;125;3;265952;8713599;99,00;98
1556;Some Heads Are Gonna Roll;125;3;249939;8198617;181,00;98
1557;Metal Meltdown;125;3;290664;9390646;61,00;98
1558;Ram It Down;125;3;292179;9554023;153,00;98
1559;Diamonds And Rust (Live);125;3;219350;7163147;64,00;98
1560;Victim Of Change (Live);125;3;430942;14067512;160,00;98
1561;Tyrant (Live);125;3;282253;9190536;99,00;98
1562;Comin' Home;126;1;172068;5661120;150,00;52
1563;Plaster Caster;126;1;198060;6528719;137,00;52
1564;Goin' Blind;126;1;217652;7167523;117,00;52
1565;Do You Love Me;126;1;193619;6343111;79,00;52
1566;Domino;126;1;226377;7488191;169,00;52
1567;Sure Know Something;126;1;254354;8375190;114,00;52
1568;A World Without Heroes;126;1;177815;5832524;72,00;52
1569;Rock Bottom;126;1;200594;6560818;178,00;52
1570;See You Tonight;126;1;146494;4817521;115,00;52
1571;I Still Love You;126;1;369815;12086145;132,00;52
1572;Every Time I Look At You;126;1;283898;9290948;69,00;52
1573;2,000 Man;126;1;312450;10292829;187,00;52
1574;Beth;126;1;170187;5577807;139,00;52
1575;Nothin' To Lose;126;1;222354;7351460;151,00;52
1576;Rock And Roll All Nite;126;1;259631;8549296;113,00;52
1577;Immigrant Song;127;1;201247;6457766;58,00;22
1578;Heartbreaker;127;1;316081;10179657;73,00;22
1579;Since I've Been Loving You;127;1;416365;13471959;85,00;22
1580;Black Dog;127;1;317622;10267572;118,00;22
1581;Dazed And Confused;127;1;1116734;36052247;70,00;22
1582;Stairway To Heaven;127;1;529658;17050485;97,00;22
1583;Going To California;127;1;234605;7646749;185,00;22
1584;That's The Way;127;1;343431;11248455;170,00;22
1585;Whole Lotta Love (Medley);127;1;825103;26742545;99,00;22
1586;Thank You;127;1;398262;12831826;159,00;22
1587;We're Gonna Groove;128;1;157570;5180975;69,00;22
1588;Poor Tom;128;1;182491;6016220;144,00;22
1589;I Can't Quit You Baby;128;1;258168;8437098;66,00;22
1590;Walter's Walk;128;1;270785;8712499;111,00;22
1591;Ozone Baby;128;1;215954;7079588;80,00;22
1592;Darlene;128;1;307226;10078197;102,00;22
1593;Bonzo's Montreux;128;1;258925;8557447;75,00;22
1594;Wearing And Tearing;128;1;330004;10701590;190,00;22
1595;The Song Remains The Same;129;1;330004;10708950;139,00;22
1596;The Rain Song;129;1;459180;15029875;184,00;22
1597;Over The Hills And Far Away;129;1;290089;9552829;171,00;22
1598;The Crunge;129;1;197407;6460212;100,00;22
1599;Dancing Days;129;1;223216;7250104;192,00;22
1600;D'Yer Mak'er;129;1;262948;8645935;178,00;22
1601;No Quarter;129;1;420493;13656517;135,00;22
1602;The Ocean;129;1;271098;8846469;104,00;22
1603;In The Evening;130;1;410566;13399734;162,00;22
1604;South Bound Saurez;130;1;254406;8420427;133,00;22
1605;Fool In The Rain;130;1;372950;12371433;140,00;22
1606;Hot Dog;130;1;197198;6536167;145,00;22
1607;Carouselambra;130;1;634435;20858315;175,00;22
1608;All My Love;130;1;356284;11684862;150,00;22
1609;I'm Gonna Crawl;130;1;329639;10737665;175,00;22
1610;Black Dog;131;1;296672;9660588;190,00;22
1611;Rock & Roll;131;1;220917;7142127;183,00;22
1612;The Battle Of Evermore;131;1;351555;11525689;59,00;22
1613;Stairway To Heaven;131;1;481619;15706767;188,00;22
1614;Misty Mountain Hop;131;1;278857;9092799;195,00;22
1615;Four Sticks;131;1;284447;9481301;68,00;22
1616;Going To California;131;1;215693;7068737;75,00;22
1617;When The Levee Breaks;131;1;427702;13912107;121,00;22
1618;Good Times Bad Times;132;1;166164;5464077;138,00;22
1619;Babe I'm Gonna Leave You;132;1;401475;13189312;165,00;22
1620;You Shook Me;132;1;388179;12643067;133,00;22
1621;Dazed and Confused;132;1;386063;12610326;86,00;22
1622;Your Time Is Gonna Come;132;1;274860;9011653;50,00;22
1623;Black Mountain Side;132;1;132702;4440602;55,00;22
1624;Communication Breakdown;132;1;150230;4899554;162,00;22
1625;I Can't Quit You Baby;132;1;282671;9252733;172,00;22
1626;How Many More Times;132;1;508055;16541364;162,00;22
1627;Whole Lotta Love;133;1;334471;11026243;131,00;22
1628;What Is And What Should Never Be;133;1;287973;9369385;68,00;22
1629;The Lemon Song;133;1;379141;12463496;115,00;22
1630;Thank You;133;1;287791;9337392;96,00;22
1631;Heartbreaker;133;1;253988;8387560;131,00;22
1632;Living Loving Maid (She's Just A Woman);133;1;159216;5219819;135,00;22
1633;Ramble On;133;1;275591;9199710;184,00;22
1634;Moby Dick;133;1;260728;8664210;186,00;22
1635;Bring It On Home;133;1;259970;8494731;195,00;22
1636;Immigrant Song;134;1;144875;4786461;167,00;22
1637;Friends;134;1;233560;7694220;71,00;22
1638;Celebration Day;134;1;209528;6871078;78,00;22
1639;Since I've Been Loving You;134;1;444055;14482460;195,00;22
1640;Out On The Tiles;134;1;246047;8060350;143,00;22
1641;Gallows Pole;134;1;296228;9757151;66,00;22
1642;Tangerine;134;1;189675;6200893;155,00;22
1643;That's The Way;134;1;337345;11202499;69,00;22
1644;Bron-Y-Aur Stomp;134;1;259500;8674508;176,00;22
1645;Hats Off To (Roy) Harper;134;1;219376;7236640;117,00;22
1646;In The Light;135;1;526785;17033046;82,00;22
1647;Bron-Yr-Aur;135;1;126641;4150746;100,00;22
1648;Down By The Seaside;135;1;316186;10371282;97,00;22
1649;Ten Years Gone;135;1;393116;12756366;60,00;22
1650;Night Flight;135;1;217547;7160647;136,00;22
1651;The Wanton Song;135;1;249887;8180988;52,00;22
1652;Boogie With Stu;135;1;233273;7657086;97,00;22
1653;Black Country Woman;135;1;273084;8951732;97,00;22
1654;Sick Again;135;1;283036;9279263;71,00;22
1655;Achilles Last Stand;136;1;625502;20593955;80,00;22
1656;For Your Life;136;1;384391;12633382;170,00;22
1657;Royal Orleans;136;1;179591;5930027;181,00;22
1658;Nobody's Fault But Mine;136;1;376215;12237859;99,00;22
1659;Candy Store Rock;136;1;252055;8397423;144,00;22
1660;Hots On For Nowhere;136;1;284107;9342342;64,00;22
1661;Tea For One;136;1;566752;18475264;168,00;22
1662;Rock & Roll;137;1;242442;7897065;152,00;22
1663;Celebration Day;137;1;230034;7478487;131,00;22
1664;The Song Remains The Same;137;1;353358;11465033;50,00;22
1665;Rain Song;137;1;505808;16273705;181,00;22
1666;Dazed And Confused;137;1;1612329;52490554;95,00;22
1667;No Quarter;138;1;749897;24399285;199,00;22
1668;Stairway To Heaven;138;1;657293;21354766;162,00;22
1669;Moby Dick;138;1;766354;25345841;62,00;22
1670;Whole Lotta Love;138;1;863895;28191437;143,00;22
1671;NatГЎlia;139;7;235728;7640230;95,00;99
1672;L'Avventura;139;7;278256;9165769;111,00;99
1673;MГєsica De Trabalho;139;7;260231;8590671;62,00;99
1674;Longe Do Meu Lado;139;7;266161;8655249;74,00;99
1675;A Via LГЎctea;139;7;280084;9234879;137,00;99
1676;MГєsica Ambiente;139;7;247614;8234388;97,00;99
1677;Aloha;139;7;325955;10793301;101,00;99
1678;Soul Parsifal;139;7;295053;9853589;118,00;99
1679;Dezesseis;139;7;323918;10573515;196,00;99
1680;Mil PedaГ§os;139;7;203337;6643291;159,00;99
1681;Leila;139;7;323056;10608239;86,00;99
1682;1Вє De Julho;139;7;290298;9619257;140,00;99
1683;Esperando Por Mim;139;7;261668;8844133;93,00;99
1684;Quando VocГЄ Voltar;139;7;173897;5781046;86,00;99
1685;O Livro Dos Dias;139;7;257253;8570929;144,00;99
1686;SerГЎ;140;7;148401;4826528;60,00;99
1687;Ainda Г‰ Cedo;140;7;236826;7796400;191,00;99
1688;GeraГ§ГЈo Coca-Cola;140;7;141453;4625731;104,00;99
1689;Eduardo E MГґnica;140;7;271229;9026691;89,00;99
1690;Tempo Perdido;140;7;302158;9963914;57,00;99
1691;Indios;140;7;258168;8610226;147,00;99
1692;Que PaГ­s Г‰ Este;140;7;177606;5822124;188,00;99
1693;Faroeste Caboclo;140;7;543007;18092739;191,00;99
1694;HГЎ Tempos;140;7;197146;6432922;179,00;99
1695;Pais E Filhos;140;7;308401;10130685;70,00;99
1696;Meninos E Meninas;140;7;203781;6667802;158,00;99
1697;Vento No Litoral;140;7;366445;12063806;53,00;99
1698;PerfeiГ§ГЈo;140;7;276558;9258489;79,00;99
1699;Giz;140;7;202213;6677671;74,00;99
1700;Dezesseis;140;7;321724;10501773;130,00;99
1701;Antes Das Seis;140;7;189231;6296531;147,00;99
1702;Are You Gonna Go My Way;141;1;211591;6905135;124,00;100
1703;Fly Away;141;1;221962;7322085;62,00;100
1704;Rock And Roll Is Dead;141;1;204199;6680312;156,00;100
1705;Again;141;1;228989;7490476;67,00;100
1706;It Ain't Over 'Til It's Over;141;1;242703;8078936;105,00;100
1707;Can't Get You Off My Mind;141;1;273815;8937150;79,00;100
1708;Mr. Cab Driver;141;1;230321;7668084;175,00;100
1709;American Woman;141;1;261773;8538023;111,00;100
1710;Stand By My Woman;141;1;259683;8447611;114,00;100
1711;Always On The Run;141;1;232515;7593397;75,00;100
1712;Heaven Help;141;1;190354;6222092;157,00;100
1713;I Belong To You;141;1;257123;8477980;105,00;100
1714;Believe;141;1;295131;9661978;102,00;100
1715;Let Love Rule;141;1;342648;11298085;196,00;100
1716;Black Velveteen;141;1;290899;9531301;75,00;100
1717;Assim Caminha A Humanidade;142;7;210755;6993763;171,00;101
1718;Honolulu;143;7;261433;8558481;160,00;101
1719;DancinВґDays;143;7;237400;7875347;136,00;101
1720;Um Pro Outro;142;7;236382;7825215;178,00;101
1721;Aviso Aos Navegantes;143;7;242808;8058651;91,00;101
1722;Casa;142;7;307591;10107269;138,00;101
1723;CondiГ§ГЈo;142;7;263549;8778465;162,00;101
1724;Hyperconectividade;143;7;180636;5948039;181,00;101
1725;O Descobridor Dos Sete Mares;143;7;225854;7475780;131,00;101
1726;SatisfaГ§ГЈo;142;7;208065;6901681;188,00;101
1727;BrumГЎrio;142;7;216241;7243499;181,00;101
1728;Um Certo AlguГ©m;143;7;194063;6430939;103,00;101
1729;FullgГЎs;143;7;346070;11505484;122,00;101
1730;SГЎbado ГЂ Noite;142;7;193854;6435114;135,00;101
1731;A Cura;142;7;280920;9260588;197,00;101
1732;Aquilo;143;7;246073;8167819;116,00;101
1733;AtrГЎs Do Trio ElГ©trico;142;7;149080;4917615;155,00;101
1734;Senta A Pua;143;7;217547;7205844;90,00;101
1735;Ro-Que-Se-Da-Ne;143;7;146703;4805897;101,00;101
1736;Tudo Bem;142;7;196101;6419139;89,00;101
1737;Toda Forma De Amor;142;7;227813;7496584;197,00;101
1738;Tudo Igual;143;7;276035;9201645;106,00;101
1739;Fogo De Palha;143;7;246804;8133732;109,00;101
1740;Sereia;142;7;278047;9121087;198,00;101
1741;Assaltaram A GramГЎtica;143;7;261041;8698959;152,00;101
1742;Se VocГЄ Pensa;142;7;195996;6552490;138,00;101
1743;LГЎ Vem O Sol (Here Comes The Sun);142;7;189492;6229645;139,00;101
1744;O Гљltimo RomГўntico (Ao Vivo);143;7;231993;7692697;57,00;101
1745;Pseudo Silk Kimono;144;1;134739;4334038;187,00;102
1746;Kayleigh;144;1;234605;7716005;193,00;102
1747;Lavender;144;1;153417;4999814;170,00;102
1748;Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel;144;1;356493;11791068;125,00;102
1749;Heart Of Lothian: Wide Boy / Curtain Call;144;1;366053;11893723;184,00;102
1750;Waterhole (Expresso Bongo);144;1;133093;4378835;106,00;102
1751;Lords Of The Backstage;144;1;112875;3741319;94,00;102
1752;Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold;144;1;569704;18578995;50,00;102
1753;Childhoods End?;144;1;272796;9015366;68,00;102
1754;White Feather;144;1;143595;4711776;60,00;102
1755;Arrepio;145;7;136254;4511390;54,00;103
1756;Magamalabares;145;7;215875;7183757;101,00;103
1757;Chuva No Brejo;145;7;145606;4857761;96,00;103
1758;CГ©rebro EletrГґnico;145;7;172800;5760864;194,00;103
